work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2023,Business Intelligence Engineer,BI and Visualization,170000,Senior,United States
2023,Data Engineer,Data Engineering,72000,Mid-level,Colombia
2023,Data Engineer,Data Engineering,60000,Mid-level,Colombia
2023,Analytics Engineer,Leadership and Management,210000,Senior,United States
2023,Analytics Engineer,Leadership and Management,159090,Senior,United States
2023,Data Analyst,Data Analysis,94400,Senior,United States
2023,Data Architect,Data Architecture and Modeling,90000,Mid-level,United States
2023,Data Scientist,Data Science and Research,190000,Mid-level,Canada
2023,Data Scientist,Data Science and Research,125000,Mid-level,Canada
2023,Data Engineer,Data Engineering,130002,Entry-level,United States
2023,Data Engineer,Data Engineering,71908,Entry-level,United States
2023,Data Analyst,Data Analysis,60000,Mid-level,United States
2023,AI Scientist,Machine Learning and AI,81838,Mid-level,Australia
2023,Compliance Data Analyst,Data Analysis,60000,Entry-level,United States
2023,Data Scientist,Data Science and Research,255000,Senior,United States
2023,Analytics Engineer,Leadership and Management,116990,Senior,United States
2023,Analytics Engineer,Leadership and Management,82920,Senior,United States
2023,Analytics Engineer,Leadership and Management,159000,Senior,United States
2023,Analytics Engineer,Leadership and Management,105000,Senior,United States
2023,Research Scientist,Data Science and Research,155000,Mid-level,United States
2023,Research Scientist,Data Science and Research,102000,Mid-level,United States
2023,Research Scientist,Data Science and Research,374000,Senior,United States
2023,Research Scientist,Data Science and Research,197500,Senior,United States
2023,Data Scientist,Data Science and Research,187000,Senior,United States
2023,Applied Scientist,Data Science and Research,20000,Mid-level,United States
2023,Data Scientist,Data Science and Research,195000,Senior,United States
2023,Data Scientist,Data Science and Research,119000,Senior,United States
2023,Data Science Engineer,Data Science and Research,266450,Senior,United States
2023,Data Science Engineer,Data Science and Research,177700,Senior,United States
2023,Data Operations Specialist,Data Quality and Operations,55720,Senior,United States
2023,Data Operations Specialist,Data Quality and Operations,50700,Senior,United States
2021,Business Data Analyst,Data Analysis,56000,Mid-level,United States
2023,Data Architect,Data Architecture and Modeling,135000,Mid-level,United States
2023,Data Architect,Data Architecture and Modeling,115000,Mid-level,United States
2023,Machine Learning Software Engineer,Machine Learning and AI,302000,Senior,United States
2023,Machine Learning Software Engineer,Machine Learning and AI,189000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,220000,Senior,United States
2023,BI Analyst,BI and Visualization,150000,Senior,United States
2023,BI Analyst,BI and Visualization,93000,Senior,United States
2022,Data Science Manager,Data Science and Research,190000,Senior,United States
2023,Data Engineer,Data Engineering,46565,Senior,Poland
2023,Machine Learning Engineer,Machine Learning and AI,216000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,184000,Senior,United States
2023,Data Science Consultant,Data Science and Research,100000,Mid-level,United States
2023,Data Scientist,Data Science and Research,128750,Mid-level,United States
2023,Data Scientist,Data Science and Research,79350,Mid-level,United States
2023,Research Engineer,Data Science and Research,155000,Mid-level,United States
2023,Research Engineer,Data Science and Research,125000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,273400,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,182200,Senior,United States
2023,Data Analyst,Data Analysis,165000,Mid-level,Australia
2023,Data Analyst,Data Analysis,142500,Mid-level,Australia
2023,Data Scientist,Data Science and Research,213654,Senior,United Kingdom
2023,Data Scientist,Data Science and Research,142436,Senior,United Kingdom
2023,Data Engineer,Data Engineering,124230,Senior,United States
2023,Data Engineer,Data Engineering,68637,Senior,United States
2023,Data Engineer,Data Engineering,204000,Mid-level,United States
2023,Data Engineer,Data Engineering,161500,Mid-level,United States
2023,Decision Scientist,Data Science and Research,185900,Senior,United States
2023,Decision Scientist,Data Science and Research,129300,Senior,United States
2023,Data Scientist,Data Science and Research,148750,Senior,United States
2023,Data Scientist,Data Science and Research,95000,Senior,United States
2023,ML Engineer,Machine Learning and AI,287700,Senior,United States
2023,ML Engineer,Machine Learning and AI,148000,Senior,United States
2023,Data Scientist,Data Science and Research,227240,Senior,United States
2023,Data Scientist,Data Science and Research,197600,Senior,United States
2023,Data Scientist,Data Science and Research,178500,Senior,United States
2023,Analytics Engineer,Leadership and Management,146100,Mid-level,United Kingdom
2023,Analytics Engineer,Leadership and Management,112400,Mid-level,United Kingdom
2023,Data Architect,Data Architecture and Modeling,86128,Mid-level,United Kingdom
2023,Data Architect,Data Architecture and Modeling,79976,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,285000,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,90000,Entry-level,United States
2023,Data Engineer,Data Engineering,146000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,237400,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,158200,Mid-level,United States
2023,ML Engineer,Machine Learning and AI,192000,Senior,United States
2023,ML Engineer,Machine Learning and AI,164000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,150000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,141000,Senior,United States
2023,Analytics Engineer,Leadership and Management,267000,Senior,United States
2023,Research Scientist,Data Science and Research,147100,Senior,United States
2023,Research Scientist,Data Science and Research,90700,Senior,United States
2023,Data Analyst,Data Analysis,72000,Senior,United States
2023,Cloud Data Engineer,Data Engineering,177177,Entry-level,United Kingdom
2023,Data Scientist,Data Science and Research,240000,Senior,United States
2023,Data Scientist,Data Science and Research,142000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,180000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,105000,Mid-level,United States
2023,Data Analyst,Data Analysis,80000,Entry-level,United States
2023,Data Analyst,Data Analysis,60000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,268000,Senior,United States
2023,Analytics Engineer,Leadership and Management,144628,Mid-level,United States
2023,Analytics Engineer,Leadership and Management,115702,Mid-level,United States
2023,Data Analyst,Data Analysis,144000,Senior,United States
2023,Data Analyst,Data Analysis,132000,Senior,United States
2023,Data Analyst,Data Analysis,106400,Senior,United Kingdom
2023,Data Analyst,Data Analysis,81800,Senior,United Kingdom
2023,Data Analyst,Data Analysis,93500,Senior,United States
2023,Data Engineer,Data Engineering,208200,Senior,United States
2023,Data Engineer,Data Engineering,151200,Senior,United States
2023,Data Scientist,Data Science and Research,270000,Senior,United States
2023,Data Engineer,Data Engineering,194500,Executive,United States
2023,Data Engineer,Data Engineering,115500,Executive,United States
2023,Data Analyst,Data Analysis,140000,Senior,United Kingdom
2023,Data Analyst,Data Analysis,100000,Senior,United Kingdom
2023,Machine Learning Engineer,Machine Learning and AI,225000,Senior,France
2023,Machine Learning Engineer,Machine Learning and AI,199000,Senior,France
2023,Data Analyst,Data Analysis,50000,Entry-level,United States
2023,Data Analyst,Data Analysis,40000,Entry-level,United States
2023,Data Analyst,Data Analysis,98432,Mid-level,United Kingdom
2023,Analytics Engineering Manager,Leadership and Management,399880,Senior,United Kingdom
2023,Data Engineer,Data Engineering,41027,Entry-level,Spain
2023,Machine Learning Engineer,Machine Learning and AI,155000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,100000,Senior,United States
2023,Data Analyst,Data Analysis,65000,Senior,United States
2023,Data Architect,Data Architecture and Modeling,280100,Senior,United States
2023,Data Architect,Data Architecture and Modeling,168100,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,120000,Senior,United States
2023,Data Engineer,Data Engineering,149040,Senior,United States
2023,Data Engineer,Data Engineering,113900,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,165000,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,145000,Senior,United States
2023,Data Architect,Data Architecture and Modeling,274450,Senior,United States
2023,Data Architect,Data Architecture and Modeling,199600,Senior,United States
2023,Data Engineer,Data Engineering,83500,Mid-level,United States
2023,Data Engineer,Data Engineering,52500,Mid-level,United States
2023,Business Intelligence Developer,BI and Visualization,140000,Senior,Canada
2023,Business Intelligence Developer,BI and Visualization,76500,Senior,Canada
2023,Research Scientist,Data Science and Research,280000,Mid-level,United Kingdom
2023,Data Scientist,Data Science and Research,250000,Executive,United States
2023,Data Scientist,Data Science and Research,180000,Executive,United States
2023,Data Scientist,Data Science and Research,157000,Senior,United States
2023,Data Analyst,Data Analysis,140700,Senior,United States
2023,Data Analyst,Data Analysis,109600,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,278000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,173000,Senior,United States
2023,Data Engineer,Data Engineering,305000,Senior,United States
2023,Data Engineer,Data Engineering,125000,Senior,United States
2023,Data Analyst,Data Analysis,155000,Senior,United Kingdom
2023,Data Analyst,Data Analysis,120000,Senior,United Kingdom
2023,Data Scientist,Data Science and Research,24000,Entry-level,United States
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,165400,Senior,United Kingdom
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,127300,Senior,United Kingdom
2023,Business Intelligence Engineer,BI and Visualization,259000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,138750,Senior,United States
2023,Data Scientist,Data Science and Research,218000,Senior,United States
2023,Data Scientist,Data Science and Research,85000,Senior,United States
2023,Data Specialist,Data Management and Strategy,132000,Senior,United States
2023,Data Specialist,Data Management and Strategy,71500,Senior,United States
2023,Analytics Engineer,Leadership and Management,215050,Senior,United States
2023,Analytics Engineer,Leadership and Management,113100,Senior,United States
2023,Data Scientist,Data Science and Research,130000,Mid-level,United States
2023,Data Scientist,Data Science and Research,85000,Mid-level,United States
2023,Data Engineer,Data Engineering,250000,Executive,United States
2023,Data Engineer,Data Engineering,200000,Executive,United States
2023,Research Scientist,Data Science and Research,168400,Senior,United States
2023,Data Analyst,Data Analysis,136505,Senior,United States
2023,Data Analyst,Data Analysis,100895,Senior,United States
2023,Data Engineer,Data Engineering,275300,Senior,United States
2023,Data Engineer,Data Engineering,183500,Senior,United States
2023,Data Scientist,Data Science and Research,168400,Senior,United States
2023,Data Scientist,Data Science and Research,105200,Senior,United States
2023,Data Architect,Data Architecture and Modeling,240000,Mid-level,United States
2023,Data Manager,Leadership and Management,120000,Mid-level,United States
2023,Data Analyst,Data Analysis,93000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,237400,Senior,United Kingdom
2023,Machine Learning Engineer,Machine Learning and AI,132870,Senior,United Kingdom
2023,Data Engineer,Data Engineering,105000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,317070,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,170730,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,170000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,125000,Mid-level,United States
2023,Data Engineer,Data Engineering,158700,Senior,United States
2023,Data Engineer,Data Engineering,123906,Senior,United States
2023,Data Engineer,Data Engineering,80976,Mid-level,Spain
2023,Data Engineer,Data Engineering,66940,Mid-level,Spain
2023,Data Engineer,Data Engineering,333500,Executive,United States
2023,Data Engineer,Data Engineering,180500,Executive,United States
2023,Data Engineer,Data Engineering,76284,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,257400,Executive,United States
2023,Data Engineer,Data Engineering,210600,Executive,United States
2023,Data Operations Specialist,Data Quality and Operations,65000,Mid-level,United States
2023,Data Operations Specialist,Data Quality and Operations,50000,Mid-level,United States
2023,Data Engineer,Data Engineering,293000,Senior,United States
2023,Director of Data Science,Data Science and Research,260000,Executive,United States
2023,Director of Data Science,Data Science and Research,192000,Executive,United States
2023,Machine Learning Scientist,Machine Learning and AI,170000,Mid-level,United States
2023,Machine Learning Scientist,Machine Learning and AI,125000,Mid-level,United States
2023,Business Intelligence Data Analyst,Data Analysis,99000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,233000,Senior,United States
2023,Data Engineer,Data Engineering,185100,Senior,United States
2023,Data Engineer,Data Engineering,127600,Senior,United States
2023,Data Analyst,Data Analysis,105000,Mid-level,United States
2023,Data Analyst,Data Analysis,160000,Executive,United States
2023,Data Analyst,Data Analysis,55000,Executive,United States
2023,Machine Learning Engineer,Machine Learning and AI,241000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,163000,Senior,United States
2023,Data Scientist,Data Science and Research,120000,Mid-level,United States
2023,Data Scientist,Data Science and Research,218000,Senior,United States
2023,Data Scientist,Data Science and Research,118000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,311000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,162540,Senior,United States
2023,Data Scientist,Data Science and Research,258750,Executive,United States
2023,Data Scientist,Data Science and Research,225000,Executive,United States
2023,Data Scientist,Data Science and Research,145000,Executive,United States
2023,Data Engineer,Data Engineering,153600,Senior,United States
2023,Data Engineer,Data Engineering,106800,Senior,United States
2023,Business Intelligence Developer,BI and Visualization,140000,Senior,Canada
2023,Business Intelligence Developer,BI and Visualization,76500,Senior,Canada
2023,ETL Developer,Data Engineering,182850,Senior,United States
2023,ETL Developer,Data Engineering,113000,Senior,United States
2023,Data Analyst,Data Analysis,126000,Mid-level,United States
2023,Data Analyst,Data Analysis,86400,Mid-level,United States
2023,Data Engineer,Data Engineering,232760,Senior,United States
2023,Data Engineer,Data Engineering,169280,Senior,United States
2023,Data Engineer,Data Engineering,162500,Mid-level,United States
2023,Data Scientist,Data Science and Research,240350,Senior,United States
2023,Data Scientist,Data Science and Research,174800,Senior,United States
2023,Data Engineer,Data Engineering,116000,Senior,United States
2023,Data Analyst,Data Analysis,153600,Senior,United States
2023,Data Analyst,Data Analysis,107500,Senior,United States
2023,Data Analyst,Data Analysis,94100,Mid-level,United Kingdom
2023,Data Analyst,Data Analysis,72400,Mid-level,United Kingdom
2023,ML Engineer,Machine Learning and AI,178000,Senior,United States
2023,ML Engineer,Machine Learning and AI,152000,Senior,United States
2023,Data Scientist,Data Science and Research,233200,Senior,United States
2023,NLP Engineer,Machine Learning and AI,210000,Senior,United States
2023,NLP Engineer,Machine Learning and AI,160000,Senior,United States
2023,Data Analyst,Data Analysis,206000,Senior,United States
2023,Data Analyst,Data Analysis,130000,Senior,United States
2023,Data Engineer,Data Engineering,146100,Senior,United Kingdom
2023,Data Engineer,Data Engineering,112400,Senior,United Kingdom
2023,Data Specialist,Data Management and Strategy,110000,Mid-level,United States
2023,Data Specialist,Data Management and Strategy,70000,Mid-level,United States
2023,Data Scientist,Data Science and Research,150120,Senior,United States
2023,Data Scientist,Data Science and Research,120096,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,168000,Senior,United States
2023,Analytics Engineer,Leadership and Management,178600,Senior,United States
2023,Analytics Engineer,Leadership and Management,142880,Senior,United States
2023,Data Science Manager,Data Science and Research,255000,Senior,United States
2023,Data Science Manager,Data Science and Research,169000,Senior,United States
2023,Data Scientist,Data Science and Research,155000,Mid-level,United States
2023,Data Engineer,Data Engineering,151410,Mid-level,United States
2023,Data Engineer,Data Engineering,144200,Mid-level,United States
2023,Data Scientist,Data Science and Research,151410,Entry-level,United States
2023,Data Scientist,Data Science and Research,115360,Entry-level,United States
2023,Analytics Engineer,Leadership and Management,193170,Mid-level,United States
2023,Analytics Engineer,Leadership and Management,116480,Mid-level,United States
2023,Data Engineer,Data Engineering,146000,Senior,United States
2023,Data Engineer,Data Engineering,94000,Senior,United States
2023,Director of Data Science,Data Science and Research,246080,Executive,United Kingdom
2023,Director of Data Science,Data Science and Research,203016,Executive,United Kingdom
2023,Head of Data,Leadership and Management,135344,Executive,United Kingdom
2023,Head of Data,Leadership and Management,110736,Executive,United Kingdom
2023,Head of Data,Leadership and Management,329500,Executive,United States
2023,Head of Data,Leadership and Management,269600,Executive,United States
2023,Data Architect,Data Architecture and Modeling,250500,Senior,United States
2023,Data Architect,Data Architecture and Modeling,159500,Senior,United States
2023,Data Analyst,Data Analysis,115000,Entry-level,United States
2023,Data Analyst,Data Analysis,94035,Entry-level,United States
2023,Data Analyst,Data Analysis,57920,Entry-level,United States
2023,Data Analyst,Data Analysis,113600,Senior,United States
2023,Data Analyst,Data Analysis,60000,Senior,United States
2023,Data Scientist,Data Science and Research,256000,Senior,United States
2023,Data Analyst,Data Analysis,116000,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,245000,Senior,United Kingdom
2023,Computer Vision Engineer,Machine Learning and AI,210000,Senior,United Kingdom
2023,Machine Learning Engineer,Machine Learning and AI,283200,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,188800,Senior,United States
2023,Business Data Analyst,Data Analysis,36000,Mid-level,Ghana
2023,Research Scientist,Data Science and Research,205640,Senior,United States
2023,Research Scientist,Data Science and Research,142600,Senior,United States
2023,Data Engineer,Data Engineering,193200,Senior,United States
2023,Data Engineer,Data Engineering,156400,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,121000,Senior,United States
2023,Data Engineer,Data Engineering,72000,Senior,Argentina
2023,Data Engineer,Data Engineering,48000,Senior,Argentina
2023,Data Engineer,Data Engineering,132300,Senior,United States
2023,Data Scientist,Data Science and Research,197000,Senior,Canada
2023,Data Science Manager,Data Science and Research,328000,Senior,United States
2023,Data Science Manager,Data Science and Research,211000,Senior,United States
2023,Data Scientist,Data Science and Research,237000,Senior,United States
2023,Data Scientist,Data Science and Research,201450,Senior,United States
2023,ML Engineer,Machine Learning and AI,229000,Senior,United States
2023,ML Engineer,Machine Learning and AI,206000,Senior,United States
2023,Data Scientist,Data Science and Research,231000,Senior,United States
2023,ML Engineer,Machine Learning and AI,183750,Senior,United States
2023,ML Engineer,Machine Learning and AI,165400,Senior,United States
2023,Data Engineer,Data Engineering,175000,Mid-level,United States
2023,Analytics Engineer,Leadership and Management,152900,Senior,United Kingdom
2023,Analytics Engineer,Leadership and Management,117700,Senior,United Kingdom
2023,Data Scientist,Data Science and Research,285800,Senior,United States
2023,Data Scientist,Data Science and Research,154600,Senior,United States
2023,Data Operations Engineer,Data Quality and Operations,289120,Senior,United States
2023,Data Operations Engineer,Data Quality and Operations,192400,Senior,United States
2023,Staff Data Analyst,Data Analysis,179998,Mid-level,Saudi Arabia
2023,Data Scientist,Data Science and Research,35000,Mid-level,India
2023,AWS Data Architect,Data Architecture and Modeling,258000,Mid-level,United States
2023,Data Scientist,Data Science and Research,196000,Senior,United States
2023,Data Scientist,Data Science and Research,121000,Senior,United States
2023,Data Scientist,Data Science and Research,141000,Senior,United States
2023,Data Engineer,Data Engineering,206000,Senior,United States
2023,Applied Scientist,Data Science and Research,192000,Senior,United States
2023,Applied Scientist,Data Science and Research,164000,Senior,United States
2023,ML Engineer,Machine Learning and AI,300000,Mid-level,Australia
2023,ML Engineer,Machine Learning and AI,260000,Mid-level,Australia
2023,Data Analyst,Data Analysis,147000,Senior,United States
2023,Data Analyst,Data Analysis,92000,Senior,United States
2023,Data Manager,Leadership and Management,110000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,261500,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,134500,Senior,United States
2023,Product Data Analyst,Data Analysis,83200,Entry-level,United States
2023,Data Engineer,Data Engineering,204500,Senior,Germany
2023,Data Engineer,Data Engineering,142200,Senior,Germany
2023,Analytics Engineer,Leadership and Management,275300,Senior,United States
2023,Analytics Engineer,Leadership and Management,183500,Senior,United States
2023,Data Engineer,Data Engineering,147648,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,123040,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,136600,Senior,United States
2023,Data Engineer,Data Engineering,109280,Senior,United States
2023,Data Analyst,Data Analysis,84000,Senior,Colombia
2023,Data Analyst,Data Analysis,60000,Senior,Colombia
2023,Analytics Engineer,Leadership and Management,61520,Mid-level,United Kingdom
2023,BI Data Analyst,Data Analysis,70000,Mid-level,United States
2021,Machine Learning Developer,Machine Learning and AI,60000,Senior,Nigeria
2023,Research Engineer,Data Science and Research,281000,Senior,United States
2023,Data Integration Specialist,Data Management and Strategy,69500,Entry-level,United States
2023,Data Architect,Data Architecture and Modeling,285000,Senior,United States
2023,Data Analyst,Data Analysis,69525,Entry-level,United States
2023,Data Analyst,Data Analysis,61800,Entry-level,United States
2023,Data Scientist,Data Science and Research,192000,Senior,United States
2023,ML Engineer,Machine Learning and AI,178000,Senior,United States
2023,ML Engineer,Machine Learning and AI,152000,Senior,United States
2023,BI Developer,BI and Visualization,160000,Senior,Japan
2023,Data Scientist,Data Science and Research,40000,Entry-level,United States
2023,Data Visualization Analyst,BI and Visualization,130000,Senior,United States
2023,Data Visualization Analyst,BI and Visualization,110000,Senior,United States
2023,Research Engineer,Data Science and Research,225000,Senior,France
2023,Research Engineer,Data Science and Research,168000,Senior,France
2023,Data Scientist,Data Science and Research,130001,Entry-level,United States
2023,Data Scientist,Data Science and Research,71907,Entry-level,United States
2023,Analytics Engineer,Leadership and Management,144000,Senior,Canada
2023,Analytics Engineer,Leadership and Management,80000,Senior,Canada
2023,Data Architect,Data Architecture and Modeling,205000,Senior,United States
2023,Data Architect,Data Architecture and Modeling,150000,Senior,United States
2023,Data Analyst,Data Analysis,189400,Senior,United Kingdom
2023,Data Analyst,Data Analysis,131685,Senior,United Kingdom
2023,Head of Data,Leadership and Management,204500,Executive,United States
2023,Head of Data,Leadership and Management,142200,Executive,United States
2023,Data Analyst,Data Analysis,172000,Senior,United Kingdom
2023,BI Data Analyst,Data Analysis,60000,Entry-level,United States
2023,Data Scientist,Data Science and Research,77791,Entry-level,Canada
2022,Data Scientist,Data Science and Research,55410,Mid-level,United Kingdom
2023,Product Data Analyst,Data Analysis,57000,Senior,Russia
2023,Autonomous Vehicle Technician,Machine Learning and AI,120000,Mid-level,United Kingdom
2023,Data Scientist,Data Science and Research,277500,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,150000,Mid-level,United States
2023,Data Scientist,Data Science and Research,236500,Senior,United States
2023,Data Scientist,Data Science and Research,172800,Senior,United Kingdom
2023,Data Scientist,Data Science and Research,110000,Senior,United Kingdom
2020,Sales Data Analyst,Data Analysis,60000,Mid-level,Nigeria
2023,Cloud Data Engineer,Data Engineering,100000,Entry-level,United States
2023,Finance Data Analyst,Data Analysis,323905,Senior,United States
2023,Research Scientist,Data Science and Research,150000,Entry-level,United States
2023,Research Scientist,Data Science and Research,100000,Entry-level,United States
2023,Data Analyst,Data Analysis,62000,Senior,United States
2023,Data Analyst,Data Analysis,55000,Senior,United States
2023,Data Analytics Manager,Leadership and Management,155000,Mid-level,United States
2023,Data Analytics Manager,Leadership and Management,140000,Mid-level,United States
2023,Applied Scientist,Data Science and Research,36000,Mid-level,Nigeria
2023,Data Operations Analyst,Data Quality and Operations,144000,Senior,United Kingdom
2023,Data Operations Analyst,Data Quality and Operations,77000,Senior,United Kingdom
2023,Data Modeler,Data Architecture and Modeling,110736,Mid-level,United Kingdom
2023,Data Modeler,Data Architecture and Modeling,55368,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,265000,Senior,United States
2023,Data Engineer,Data Engineering,217000,Senior,United States
2023,Data Scientist,Data Science and Research,177300,Senior,United Kingdom
2023,Data Scientist,Data Science and Research,136300,Senior,United Kingdom
2023,Data Analyst,Data Analysis,83000,Senior,United States
2023,Data Analyst,Data Analysis,208450,Senior,United States
2023,Data Analyst,Data Analysis,170550,Senior,United States
2023,Data Engineer,Data Engineering,72000,Senior,Colombia
2023,Data Engineer,Data Engineering,60000,Senior,Colombia
2023,Machine Learning Engineer,Machine Learning and AI,130000,Senior,United States
2023,Research Engineer,Data Science and Research,165000,Entry-level,United States
2023,Research Engineer,Data Science and Research,145000,Entry-level,United States
2023,Director of Data Science,Data Science and Research,336400,Executive,United States
2023,Director of Data Science,Data Science and Research,201900,Executive,United States
2023,Data Scientist,Data Science and Research,189750,Mid-level,United States
2023,Data Scientist,Data Science and Research,131100,Mid-level,United States
2023,Data Science Manager,Data Science and Research,270000,Mid-level,United States
2023,Data Science Manager,Data Science and Research,95000,Mid-level,United States
2023,Data Engineer,Data Engineering,117300,Mid-level,United States
2023,Data Engineer,Data Engineering,69000,Mid-level,United States
2023,Data Engineer,Data Engineering,182000,Senior,United States
2023,Data Engineer,Data Engineering,144000,Senior,United States
2023,Data Science Lead,Data Science and Research,244000,Mid-level,United States
2023,Data Science Lead,Data Science and Research,200000,Mid-level,United States
2023,Data Engineer,Data Engineering,260000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,225000,Senior,United States
2023,Data Scientist,Data Science and Research,102500,Mid-level,United States
2023,Data Engineer,Data Engineering,186600,Mid-level,United States
2023,Data Engineer,Data Engineering,116500,Mid-level,United States
2023,Data Engineer,Data Engineering,80000,Senior,Argentina
2023,Data Engineer,Data Engineering,60000,Senior,Argentina
2023,Machine Learning Scientist,Machine Learning and AI,222000,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,138000,Senior,United States
2023,Data Analyst,Data Analysis,207300,Senior,Canada
2023,Data Analyst,Data Analysis,149200,Senior,Canada
2023,Machine Learning Scientist,Machine Learning and AI,292000,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,164500,Senior,United States
2023,Machine Learning Scientist,Machine Learning and AI,292200,Senior,United States
2023,Data Engineer,Data Engineering,163800,Senior,United States
2023,Data Engineer,Data Engineering,126000,Senior,United States
2023,AI Scientist,Machine Learning and AI,120000,Mid-level,Germany
2023,Computer Vision Engineer,Machine Learning and AI,280000,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,210000,Senior,United States
2023,Data Scientist,Data Science and Research,150000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,200000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,170000,Mid-level,United States
2023,Director of Data Science,Data Science and Research,225000,Executive,United States
2023,Director of Data Science,Data Science and Research,175000,Executive,United States
2023,Data Science Consultant,Data Science and Research,189750,Senior,United States
2023,Data Science Consultant,Data Science and Research,131100,Senior,United States
2023,Data Analyst,Data Analysis,123400,Senior,United States
2023,Data Analyst,Data Analysis,82200,Senior,United States
2023,Applied Machine Learning Engineer,Machine Learning and AI,225000,Executive,United States
2023,Analytics Engineer,Leadership and Management,50000,Senior,Nigeria
2023,Data Engineer,Data Engineering,161800,Senior,United States
2023,Data Engineer,Data Engineering,121400,Senior,United States
2023,Research Scientist,Data Science and Research,285000,Senior,United States
2023,Research Scientist,Data Science and Research,193900,Senior,United States
2023,Analytics Engineer,Leadership and Management,240000,Senior,United States
2023,Analytics Engineer,Leadership and Management,196000,Senior,United States
2023,Data Scientist,Data Science and Research,214000,Senior,United States
2023,Decision Scientist,Data Science and Research,170000,Senior,United States
2023,Decision Scientist,Data Science and Research,155000,Senior,United States
2023,Data Analyst,Data Analysis,98000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,199000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,260000,Senior,United States
2022,Research Engineer,Data Science and Research,105066,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,110736,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,86128,Mid-level,United Kingdom
2023,Data Engineer,Data Engineering,145000,Executive,United States
2023,Analytics Engineer,Leadership and Management,289800,Senior,United Kingdom
2023,Analytics Engineer,Leadership and Management,214000,Senior,United Kingdom
2023,Data Analyst,Data Analysis,87500,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,165000,Senior,United States
2023,Data Scientist,Data Science and Research,280830,Senior,Canada
2023,Data Scientist,Data Science and Research,173175,Senior,Canada
2023,BI Developer,BI and Visualization,92280,Mid-level,United Kingdom
2023,BI Developer,BI and Visualization,49216,Mid-level,United Kingdom
2023,NLP Engineer,Machine Learning and AI,75038,Senior,Spain
2023,NLP Engineer,Machine Learning and AI,64781,Senior,Spain
2023,NLP Engineer,Machine Learning and AI,71475,Senior,Italy
2023,NLP Engineer,Machine Learning and AI,61541,Senior,Italy
